EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
981870,KINGS CO.,BROOKLYN,08/22/2021,1625,Flash Flood, , ,0,0,0,0,NY,EST-5, ,162621,C,47,OKX,0,0,Law Enforcement,Heavy Rain, , ,2,W,2,WNW,BROOKLYN,08/22/2021,1655,40.6541,-73.9624,40.6551,-73.9627,"Parkside Avenue was flooded between Coney Island Avenue and Ocean Avenue in Flatbush, Brooklyn.","Rainfall from Tropical Storm Henri resulted in widespread flash flooding across southeastern New York, particularly portions of the Lower Hudson Valley. With a tropical airmass in place (precipitable water values greater than 2 inches), rainfall totals generally ranged from 2-5 inches, with this rain coming in addition to the 2-5 inches that fell during the predecessor rainfall event the night before. This resulted in widespread rainfall amounts of 3-6 inches in many locations over a 24-36 hour period. The ASOS in Central Park recorded an additional 3.39 inches of rain, for a total of 7.84 inches across the two days.",310
982768,RICHMOND CO.,RICHMOND VLY,08/27/2021,1802,Flash Flood, , ,0,0,0,0,NY,EST-5, ,162768,C,85,OKX,0,0,Emergency Manager,Heavy Rain, , ,0,SSW,1,S,RICHMOND VLY,08/27/2021,1832,40.5134,-74.2521,40.512,-74.2508,Staten Island Railway train service was suspended in both directions between Huguenot and Tottenville due to flooded tracks.,"A backdoor cold front approached the area during the afternoon before stalling across the region during the evening and overnight. This front sparked a few widely scattered thunderstorms in a moisture rich environment, with precipitable water values from both the 8am and 8pm soundings from Upton, NY measuring around 2 inches. With weak upper level flow resulting in slow storm motions and wet antecedent conditions as a result of rainfall associated with Tropical Storm Henri less than a week earlier, this resulted in isolated flash flooding in Staten Island during the afternoon and across parts of Suffolk County overnight.",311
987414,RICHMOND CO.,GREAT KILLS,09/01/2021,1745,Flash Flood, , ,0,0,0,0,NY,EST-5, ,163555,C,85,OKX,0,0,Law Enforcement,Heavy Rain, , ,1,ESE,1,ESE,GREAT KILLS,09/01/2021,2245,40.542,-74.1458,40.5424,-74.1464,Hyland Boulevard was closed between Nelson Avenue and Fieldway Avenue in Annadale due to flooding.,"Extremely heavy rainfall associated with the remnants of Hurricane Ida overspread southeast New York during the evening of September 1 and continued through the early morning hours of September 2. Rainfall totals ranged from 5-8 inches across much of the region, with much of that rain falling in just a few hours. The ASOS at Central Park recorded 7.19 inches of rain, including 3.15 inches in a single hour between approximately 9:00-10:00pm. This resulted in widespread catastrophic flash flooding across New York City that resulted in extensive road and subway closures and numerous water rescues. Additional rainfall totals from around the region include 7.38 inches at a New York Mesonet station in Fordham in the Bronx, a report of 7.00 inches from a CoCoRaHS observer in Boerum Hill, Brooklyn, 6.90 inches from the ASOS at LaGuardia Airport, a spotter report of 6.18 inches in Monroe, a spotter report of 8.09 inches in Scarsdale, and a CoCoRaHS report of 6.72 inches in Locust Valley. Ultimately 17 people died as a result of the flash flooding, including 13 in New York City and 4 in the Lower Hudson Valley.",312
987417,RICHMOND CO.,WILLOWBROOK,09/01/2021,1748,Flash Flood, , ,0,0,0,0,NY,EST-5, ,163555,C,85,OKX,0,0,Law Enforcement,Heavy Rain, , ,1,NE,1,NNE,WILLOWBROOK,09/01/2021,2245,40.6065,-74.1639,40.6076,-74.164,Victory Boulevard was closed near Richmond Avenue in the Bulls Head section of Staten Island due to flooding.,"Extremely heavy rainfall associated with the remnants of Hurricane Ida overspread southeast New York during the evening of September 1 and continued through the early morning hours of September 2. Rainfall totals ranged from 5-8 inches across much of the region, with much of that rain falling in just a few hours. The ASOS at Central Park recorded 7.19 inches of rain, including 3.15 inches in a single hour between approximately 9:00-10:00pm. This resulted in widespread catastrophic flash flooding across New York City that resulted in extensive road and subway closures and numerous water rescues. Additional rainfall totals from around the region include 7.38 inches at a New York Mesonet station in Fordham in the Bronx, a report of 7.00 inches from a CoCoRaHS observer in Boerum Hill, Brooklyn, 6.90 inches from the ASOS at LaGuardia Airport, a spotter report of 6.18 inches in Monroe, a spotter report of 8.09 inches in Scarsdale, and a CoCoRaHS report of 6.72 inches in Locust Valley. Ultimately 17 people died as a result of the flash flooding, including 13 in New York City and 4 in the Lower Hudson Valley.",313
987420,BRONX CO.,WESTCHESTER,09/01/2021,1751,Flash Flood, , ,0,0,0,0,NY,EST-5, ,163555,C,5,OKX,0,0,Department of Highways,Heavy Rain, , ,0,NE,0,E,WESTCHESTER,09/01/2021,2300,40.8341,-73.8733,40.8305,-73.8727,All lanes were closed due to flooding on the Bronx River Parkway northbound at East 172nd Street in Parkchester.,"Extremely heavy rainfall associated with the remnants of Hurricane Ida overspread southeast New York during the evening of September 1 and continued through the early morning hours of September 2. Rainfall totals ranged from 5-8 inches across much of the region, with much of that rain falling in just a few hours. The ASOS at Central Park recorded 7.19 inches of rain, including 3.15 inches in a single hour between approximately 9:00-10:00pm. This resulted in widespread catastrophic flash flooding across New York City that resulted in extensive road and subway closures and numerous water rescues. Additional rainfall totals from around the region include 7.38 inches at a New York Mesonet station in Fordham in the Bronx, a report of 7.00 inches from a CoCoRaHS observer in Boerum Hill, Brooklyn, 6.90 inches from the ASOS at LaGuardia Airport, a spotter report of 6.18 inches in Monroe, a spotter report of 8.09 inches in Scarsdale, and a CoCoRaHS report of 6.72 inches in Locust Valley. Ultimately 17 people died as a result of the flash flooding, including 13 in New York City and 4 in the Lower Hudson Valley.",314
987422,RICHMOND CO.,PLEASANT PLAINS,09/01/2021,1800,Flash Flood, , ,0,0,0,0,NY,EST-5, ,163555,C,85,OKX,0,0,Law Enforcement,Heavy Rain, , ,1,NW,1,NW,PLEASANT PLAINS,09/01/2021,2245,40.5263,-74.2357,40.5256,-74.2393,North Bridge Street (approach to the Outerbridge Crossing) in Tottenville was closed due to flooding.,"Extremely heavy rainfall associated with the remnants of Hurricane Ida overspread southeast New York during the evening of September 1 and continued through the early morning hours of September 2. Rainfall totals ranged from 5-8 inches across much of the region, with much of that rain falling in just a few hours. The ASOS at Central Park recorded 7.19 inches of rain, including 3.15 inches in a single hour between approximately 9:00-10:00pm. This resulted in widespread catastrophic flash flooding across New York City that resulted in extensive road and subway closures and numerous water rescues. Additional rainfall totals from around the region include 7.38 inches at a New York Mesonet station in Fordham in the Bronx, a report of 7.00 inches from a CoCoRaHS observer in Boerum Hill, Brooklyn, 6.90 inches from the ASOS at LaGuardia Airport, a spotter report of 6.18 inches in Monroe, a spotter report of 8.09 inches in Scarsdale, and a CoCoRaHS report of 6.72 inches in Locust Valley. Ultimately 17 people died as a result of the flash flooding, including 13 in New York City and 4 in the Lower Hudson Valley.",315
987429,KINGS CO.,BROOKLYN,09/01/2021,1840,Flash Flood, , ,0,0,0,0,NY,EST-5, ,163555,C,47,OKX,0,0,Public,Heavy Rain, , ,2,W,2,W,BROOKLYN,09/01/2021,2300,40.6503,-73.9714,40.652,-73.9721,Parkside Avenue in Flatbush was closed due to flooding.,"Extremely heavy rainfall associated with the remnants of Hurricane Ida overspread southeast New York during the evening of September 1 and continued through the early morning hours of September 2. Rainfall totals ranged from 5-8 inches across much of the region, with much of that rain falling in just a few hours. The ASOS at Central Park recorded 7.19 inches of rain, including 3.15 inches in a single hour between approximately 9:00-10:00pm. This resulted in widespread catastrophic flash flooding across New York City that resulted in extensive road and subway closures and numerous water rescues. Additional rainfall totals from around the region include 7.38 inches at a New York Mesonet station in Fordham in the Bronx, a report of 7.00 inches from a CoCoRaHS observer in Boerum Hill, Brooklyn, 6.90 inches from the ASOS at LaGuardia Airport, a spotter report of 6.18 inches in Monroe, a spotter report of 8.09 inches in Scarsdale, and a CoCoRaHS report of 6.72 inches in Locust Valley. Ultimately 17 people died as a result of the flash flooding, including 13 in New York City and 4 in the Lower Hudson Valley.",316
994925,RICHMOND CO.,ST GEORGE,09/01/2021,1945,Flash Flood, , ,0,0,60000000,0,NY,EST-5, ,163555,C,85,OKX,0,0,Emergency Manager,Heavy Rain, , ,1,SSW,1,E,SOUTH BEACH,09/01/2021,2245,40.6414,-74.0847,40.6006,-74.0683,"Flash flooding resulted in an estimated $60 million in damages across Staten Island, and an estimated $300 million city-wide. This estimate only includes FEMA and SBA fund requests.","Extremely heavy rainfall associated with the remnants of Hurricane Ida overspread southeast New York during the evening of September 1 and continued through the early morning hours of September 2. Rainfall totals ranged from 5-8 inches across much of the region, with much of that rain falling in just a few hours. The ASOS at Central Park recorded 7.19 inches of rain, including 3.15 inches in a single hour between approximately 9:00-10:00pm. This resulted in widespread catastrophic flash flooding across New York City that resulted in extensive road and subway closures and numerous water rescues. Additional rainfall totals from around the region include 7.38 inches at a New York Mesonet station in Fordham in the Bronx, a report of 7.00 inches from a CoCoRaHS observer in Boerum Hill, Brooklyn, 6.90 inches from the ASOS at LaGuardia Airport, a spotter report of 6.18 inches in Monroe, a spotter report of 8.09 inches in Scarsdale, and a CoCoRaHS report of 6.72 inches in Locust Valley. Ultimately 17 people died as a result of the flash flooding, including 13 in New York City and 4 in the Lower Hudson Valley.",317
987452,RICHMOND CO.,CASTLETON CORNERS,09/01/2021,2000,Flash Flood, , ,0,0,0,0,NY,EST-5, ,163555,C,85,OKX,0,0,Public,Heavy Rain, , ,1,SE,1,SSE,CASTLETON CORNERS,09/01/2021,2245,40.6098,-74.1103,40.6021,-74.1144,Water was flooding into the basements of many homes in the Todt Hill section of Staten Island and sewer mains were overflowing.,"Extremely heavy rainfall associated with the remnants of Hurricane Ida overspread southeast New York during the evening of September 1 and continued through the early morning hours of September 2. Rainfall totals ranged from 5-8 inches across much of the region, with much of that rain falling in just a few hours. The ASOS at Central Park recorded 7.19 inches of rain, including 3.15 inches in a single hour between approximately 9:00-10:00pm. This resulted in widespread catastrophic flash flooding across New York City that resulted in extensive road and subway closures and numerous water rescues. Additional rainfall totals from around the region include 7.38 inches at a New York Mesonet station in Fordham in the Bronx, a report of 7.00 inches from a CoCoRaHS observer in Boerum Hill, Brooklyn, 6.90 inches from the ASOS at LaGuardia Airport, a spotter report of 6.18 inches in Monroe, a spotter report of 8.09 inches in Scarsdale, and a CoCoRaHS report of 6.72 inches in Locust Valley. Ultimately 17 people died as a result of the flash flooding, including 13 in New York City and 4 in the Lower Hudson Valley.",318
987454,RICHMOND CO.,CASTLETON CORNERS,09/01/2021,2013,Flash Flood, , ,0,0,0,0,NY,EST-5, ,163555,C,85,OKX,0,0,Fire Department/Rescue,Heavy Rain, , ,1,WNW,1,WNW,CASTLETON CORNERS,09/01/2021,2245,40.6226,-74.142,40.6225,-74.1412,Cars were stuck in flood waters at the intersection of Crystal Avenue and College Avenue in Westerleigh.,"Extremely heavy rainfall associated with the remnants of Hurricane Ida overspread southeast New York during the evening of September 1 and continued through the early morning hours of September 2. Rainfall totals ranged from 5-8 inches across much of the region, with much of that rain falling in just a few hours. The ASOS at Central Park recorded 7.19 inches of rain, including 3.15 inches in a single hour between approximately 9:00-10:00pm. This resulted in widespread catastrophic flash flooding across New York City that resulted in extensive road and subway closures and numerous water rescues. Additional rainfall totals from around the region include 7.38 inches at a New York Mesonet station in Fordham in the Bronx, a report of 7.00 inches from a CoCoRaHS observer in Boerum Hill, Brooklyn, 6.90 inches from the ASOS at LaGuardia Airport, a spotter report of 6.18 inches in Monroe, a spotter report of 8.09 inches in Scarsdale, and a CoCoRaHS report of 6.72 inches in Locust Valley. Ultimately 17 people died as a result of the flash flooding, including 13 in New York City and 4 in the Lower Hudson Valley.",319
987461,RICHMOND CO.,ANNADALE,09/01/2021,2037,Flash Flood, , ,0,0,0,0,NY,EST-5, ,163555,C,85,OKX,0,0,Fire Department/Rescue,Heavy Rain, , ,1,N,1,NNE,ANNADALE,09/01/2021,2245,40.5632,-74.1992,40.5613,-74.1963,Numerous cars were underwater on the West Shore Expressway with occupants standing on roofs of cars waiting to be rescued.,"Extremely heavy rainfall associated with the remnants of Hurricane Ida overspread southeast New York during the evening of September 1 and continued through the early morning hours of September 2. Rainfall totals ranged from 5-8 inches across much of the region, with much of that rain falling in just a few hours. The ASOS at Central Park recorded 7.19 inches of rain, including 3.15 inches in a single hour between approximately 9:00-10:00pm. This resulted in widespread catastrophic flash flooding across New York City that resulted in extensive road and subway closures and numerous water rescues. Additional rainfall totals from around the region include 7.38 inches at a New York Mesonet station in Fordham in the Bronx, a report of 7.00 inches from a CoCoRaHS observer in Boerum Hill, Brooklyn, 6.90 inches from the ASOS at LaGuardia Airport, a spotter report of 6.18 inches in Monroe, a spotter report of 8.09 inches in Scarsdale, and a CoCoRaHS report of 6.72 inches in Locust Valley. Ultimately 17 people died as a result of the flash flooding, including 13 in New York City and 4 in the Lower Hudson Valley.",320
987564,QUEENS CO.,WOODSIDE,09/01/2021,2100,Flash Flood, , ,3,0,0,0,NY,EST-5, ,163555,C,81,OKX,0,0,Broadcast Media,Heavy Rain, , ,1,SE,1,SE,WOODSIDE,09/01/2021,2230,40.7384,-73.902,40.7386,-73.9016,"A 50 year old man, 48 year old woman, and 2 year old boy died when a basement apartment on 64th Street near Laurel Hill Boulevard in Elmhurst, Queens flooded.","Extremely heavy rainfall associated with the remnants of Hurricane Ida overspread southeast New York during the evening of September 1 and continued through the early morning hours of September 2. Rainfall totals ranged from 5-8 inches across much of the region, with much of that rain falling in just a few hours. The ASOS at Central Park recorded 7.19 inches of rain, including 3.15 inches in a single hour between approximately 9:00-10:00pm. This resulted in widespread catastrophic flash flooding across New York City that resulted in extensive road and subway closures and numerous water rescues. Additional rainfall totals from around the region include 7.38 inches at a New York Mesonet station in Fordham in the Bronx, a report of 7.00 inches from a CoCoRaHS observer in Boerum Hill, Brooklyn, 6.90 inches from the ASOS at LaGuardia Airport, a spotter report of 6.18 inches in Monroe, a spotter report of 8.09 inches in Scarsdale, and a CoCoRaHS report of 6.72 inches in Locust Valley. Ultimately 17 people died as a result of the flash flooding, including 13 in New York City and 4 in the Lower Hudson Valley.",321
987579,QUEENS CO.,FRESH POND,09/01/2021,2100,Flash Flood, , ,0,0,0,0,NY,EST-5, ,163555,C,81,OKX,0,0,Public,Heavy Rain, , ,2,SSE,1,SSE,FRESH POND,09/01/2021,2230,40.7,-73.909,40.7003,-73.9094,"Homes and basements were flooding on Woodbine Street in Ridgewood, Queens.","Extremely heavy rainfall associated with the remnants of Hurricane Ida overspread southeast New York during the evening of September 1 and continued through the early morning hours of September 2. Rainfall totals ranged from 5-8 inches across much of the region, with much of that rain falling in just a few hours. The ASOS at Central Park recorded 7.19 inches of rain, including 3.15 inches in a single hour between approximately 9:00-10:00pm. This resulted in widespread catastrophic flash flooding across New York City that resulted in extensive road and subway closures and numerous water rescues. Additional rainfall totals from around the region include 7.38 inches at a New York Mesonet station in Fordham in the Bronx, a report of 7.00 inches from a CoCoRaHS observer in Boerum Hill, Brooklyn, 6.90 inches from the ASOS at LaGuardia Airport, a spotter report of 6.18 inches in Monroe, a spotter report of 8.09 inches in Scarsdale, and a CoCoRaHS report of 6.72 inches in Locust Valley. Ultimately 17 people died as a result of the flash flooding, including 13 in New York City and 4 in the Lower Hudson Valley.",322
987577,QUEENS CO.,WOODHAVEN,09/01/2021,2102,Flash Flood, , ,0,0,0,0,NY,EST-5, ,163555,C,81,OKX,0,0,Public,Heavy Rain, , ,3,S,3,WNW,(JFK)KENNEDY INL ARP,09/01/2021,2230,40.6623,-73.841,40.6495,-73.8383,"A basement was flooded in Howard Beach, Queens.","Extremely heavy rainfall associated with the remnants of Hurricane Ida overspread southeast New York during the evening of September 1 and continued through the early morning hours of September 2. Rainfall totals ranged from 5-8 inches across much of the region, with much of that rain falling in just a few hours. The ASOS at Central Park recorded 7.19 inches of rain, including 3.15 inches in a single hour between approximately 9:00-10:00pm. This resulted in widespread catastrophic flash flooding across New York City that resulted in extensive road and subway closures and numerous water rescues. Additional rainfall totals from around the region include 7.38 inches at a New York Mesonet station in Fordham in the Bronx, a report of 7.00 inches from a CoCoRaHS observer in Boerum Hill, Brooklyn, 6.90 inches from the ASOS at LaGuardia Airport, a spotter report of 6.18 inches in Monroe, a spotter report of 8.09 inches in Scarsdale, and a CoCoRaHS report of 6.72 inches in Locust Valley. Ultimately 17 people died as a result of the flash flooding, including 13 in New York City and 4 in the Lower Hudson Valley.",323
987522,QUEENS CO.,CORONA,09/01/2021,2107,Flash Flood, , ,0,0,0,0,NY,EST-5, ,163555,C,81,OKX,0,0,Public,Heavy Rain, , ,1,S,1,S,CORONA,09/01/2021,2230,40.7326,-73.8718,40.7341,-73.8685,Queens Boulevard in Maspeth and Corona has about 2-4 feet of flowing water running across the street. Multiple cars were stranded.,"Extremely heavy rainfall associated with the remnants of Hurricane Ida overspread southeast New York during the evening of September 1 and continued through the early morning hours of September 2. Rainfall totals ranged from 5-8 inches across much of the region, with much of that rain falling in just a few hours. The ASOS at Central Park recorded 7.19 inches of rain, including 3.15 inches in a single hour between approximately 9:00-10:00pm. This resulted in widespread catastrophic flash flooding across New York City that resulted in extensive road and subway closures and numerous water rescues. Additional rainfall totals from around the region include 7.38 inches at a New York Mesonet station in Fordham in the Bronx, a report of 7.00 inches from a CoCoRaHS observer in Boerum Hill, Brooklyn, 6.90 inches from the ASOS at LaGuardia Airport, a spotter report of 6.18 inches in Monroe, a spotter report of 8.09 inches in Scarsdale, and a CoCoRaHS report of 6.72 inches in Locust Valley. Ultimately 17 people died as a result of the flash flooding, including 13 in New York City and 4 in the Lower Hudson Valley.",324
987518,KINGS CO.,BROOKLYN,09/01/2021,2109,Flash Flood, , ,0,0,0,0,NY,EST-5, ,163555,C,47,OKX,0,0,Trained Spotter,Heavy Rain, , ,5,W,5,W,BROOKLYN,09/01/2021,2230,40.6441,-74.0217,40.6443,-74.0222,"One to two feet of water was covering the road with cars disabled in the roadway on 2nd Avenue between 59th Street and 60th Street in Bay Ridge, Brooklyn.","Extremely heavy rainfall associated with the remnants of Hurricane Ida overspread southeast New York during the evening of September 1 and continued through the early morning hours of September 2. Rainfall totals ranged from 5-8 inches across much of the region, with much of that rain falling in just a few hours. The ASOS at Central Park recorded 7.19 inches of rain, including 3.15 inches in a single hour between approximately 9:00-10:00pm. This resulted in widespread catastrophic flash flooding across New York City that resulted in extensive road and subway closures and numerous water rescues. Additional rainfall totals from around the region include 7.38 inches at a New York Mesonet station in Fordham in the Bronx, a report of 7.00 inches from a CoCoRaHS observer in Boerum Hill, Brooklyn, 6.90 inches from the ASOS at LaGuardia Airport, a spotter report of 6.18 inches in Monroe, a spotter report of 8.09 inches in Scarsdale, and a CoCoRaHS report of 6.72 inches in Locust Valley. Ultimately 17 people died as a result of the flash flooding, including 13 in New York City and 4 in the Lower Hudson Valley.",325
987623,BRONX CO.,FORDHAM,09/01/2021,2115,Flash Flood, , ,0,0,0,0,NY,EST-5, ,163555,C,5,OKX,0,0,River/Stream Gage,Heavy Rain, , ,0,SSE,1,SSE,FORDHAM,09/01/2021,2230,40.864,-73.8771,40.8603,-73.8766,"The Bronx River at the New York Botanical Garden rose above its minor flood stage of 3.0 feet at 10:15pm EDT. It then continued to quickly rise, surpassing moderate flood stage (3.5 feet) at 10:45pm EDT and major flood stage (4.0 feet) at 11:30pm EDT. The river ultimately crested at a height of 5.59 feet at 8:45am EDT on September 2nd. It eventually fell back below minor flood stage at 9:30pm EDT on September 2nd.","Extremely heavy rainfall associated with the remnants of Hurricane Ida overspread southeast New York during the evening of September 1 and continued through the early morning hours of September 2. Rainfall totals ranged from 5-8 inches across much of the region, with much of that rain falling in just a few hours. The ASOS at Central Park recorded 7.19 inches of rain, including 3.15 inches in a single hour between approximately 9:00-10:00pm. This resulted in widespread catastrophic flash flooding across New York City that resulted in extensive road and subway closures and numerous water rescues. Additional rainfall totals from around the region include 7.38 inches at a New York Mesonet station in Fordham in the Bronx, a report of 7.00 inches from a CoCoRaHS observer in Boerum Hill, Brooklyn, 6.90 inches from the ASOS at LaGuardia Airport, a spotter report of 6.18 inches in Monroe, a spotter report of 8.09 inches in Scarsdale, and a CoCoRaHS report of 6.72 inches in Locust Valley. Ultimately 17 people died as a result of the flash flooding, including 13 in New York City and 4 in the Lower Hudson Valley.",326
987533,NEW YORK CO.,CENTRAL PARK,09/01/2021,2117,Flash Flood, , ,0,0,0,0,NY,EST-5, ,163555,C,61,OKX,0,0,Emergency Manager,Heavy Rain, , ,4,NNE,4,NNE,CENTRAL PARK,09/01/2021,2230,40.839,-73.9337,40.8387,-73.933,All southbound lanes of the Harlem River Drive were closed due to flooding at West 166th Street in Washington Heights.,"Extremely heavy rainfall associated with the remnants of Hurricane Ida overspread southeast New York during the evening of September 1 and continued through the early morning hours of September 2. Rainfall totals ranged from 5-8 inches across much of the region, with much of that rain falling in just a few hours. The ASOS at Central Park recorded 7.19 inches of rain, including 3.15 inches in a single hour between approximately 9:00-10:00pm. This resulted in widespread catastrophic flash flooding across New York City that resulted in extensive road and subway closures and numerous water rescues. Additional rainfall totals from around the region include 7.38 inches at a New York Mesonet station in Fordham in the Bronx, a report of 7.00 inches from a CoCoRaHS observer in Boerum Hill, Brooklyn, 6.90 inches from the ASOS at LaGuardia Airport, a spotter report of 6.18 inches in Monroe, a spotter report of 8.09 inches in Scarsdale, and a CoCoRaHS report of 6.72 inches in Locust Valley. Ultimately 17 people died as a result of the flash flooding, including 13 in New York City and 4 in the Lower Hudson Valley.",327
994927,NEW YORK CO.,CENTRAL PARK,09/01/2021,2117,Flash Flood, , ,0,0,60000000,0,NY,EST-5, ,163555,C,61,OKX,0,0,Emergency Manager,Heavy Rain, , ,7,N,2,N,NEW YORK,09/01/2021,2230,40.875,-73.9269,40.7576,-74.0016,"Flash flooding resulted in an estimated $60 million in damages across Manhattan, and an estimated $300 million city-wide. This estimate only includes FEMA and SBA fund requests.","Extremely heavy rainfall associated with the remnants of Hurricane Ida overspread southeast New York during the evening of September 1 and continued through the early morning hours of September 2. Rainfall totals ranged from 5-8 inches across much of the region, with much of that rain falling in just a few hours. The ASOS at Central Park recorded 7.19 inches of rain, including 3.15 inches in a single hour between approximately 9:00-10:00pm. This resulted in widespread catastrophic flash flooding across New York City that resulted in extensive road and subway closures and numerous water rescues. Additional rainfall totals from around the region include 7.38 inches at a New York Mesonet station in Fordham in the Bronx, a report of 7.00 inches from a CoCoRaHS observer in Boerum Hill, Brooklyn, 6.90 inches from the ASOS at LaGuardia Airport, a spotter report of 6.18 inches in Monroe, a spotter report of 8.09 inches in Scarsdale, and a CoCoRaHS report of 6.72 inches in Locust Valley. Ultimately 17 people died as a result of the flash flooding, including 13 in New York City and 4 in the Lower Hudson Valley.",328
987552,BRONX CO.,NEW YORK NORTHERN,09/01/2021,2130,Flash Flood, , ,0,0,0,0,NY,EST-5, ,163555,C,5,OKX,0,0,Public,Heavy Rain, , ,1,SW,1,SSW,NEW YORK NORTHERN,09/01/2021,2230,40.8405,-73.8635,40.8418,-73.854,Flooding was reported in a basement in Parkchester in the Bronx with water three feet deep.,"Extremely heavy rainfall associated with the remnants of Hurricane Ida overspread southeast New York during the evening of September 1 and continued through the early morning hours of September 2. Rainfall totals ranged from 5-8 inches across much of the region, with much of that rain falling in just a few hours. The ASOS at Central Park recorded 7.19 inches of rain, including 3.15 inches in a single hour between approximately 9:00-10:00pm. This resulted in widespread catastrophic flash flooding across New York City that resulted in extensive road and subway closures and numerous water rescues. Additional rainfall totals from around the region include 7.38 inches at a New York Mesonet station in Fordham in the Bronx, a report of 7.00 inches from a CoCoRaHS observer in Boerum Hill, Brooklyn, 6.90 inches from the ASOS at LaGuardia Airport, a spotter report of 6.18 inches in Monroe, a spotter report of 8.09 inches in Scarsdale, and a CoCoRaHS report of 6.72 inches in Locust Valley. Ultimately 17 people died as a result of the flash flooding, including 13 in New York City and 4 in the Lower Hudson Valley.",329
994926,BRONX CO.,SPUYTEN DUYVIL,09/01/2021,2130,Flash Flood, , ,0,0,60000000,0,NY,EST-5, ,163555,C,5,OKX,0,0,Emergency Manager,Heavy Rain, , ,0,NW,1,SE,SPUYTEN DUYVIL,09/01/2021,2230,40.8807,-73.9211,40.8717,-73.9035,"Flash flooding resulted in an estimated $60 million in damages across the Bronx, and an estimated $300 million city-wide. This estimate only includes FEMA and SBA fund requests.","Extremely heavy rainfall associated with the remnants of Hurricane Ida overspread southeast New York during the evening of September 1 and continued through the early morning hours of September 2. Rainfall totals ranged from 5-8 inches across much of the region, with much of that rain falling in just a few hours. The ASOS at Central Park recorded 7.19 inches of rain, including 3.15 inches in a single hour between approximately 9:00-10:00pm. This resulted in widespread catastrophic flash flooding across New York City that resulted in extensive road and subway closures and numerous water rescues. Additional rainfall totals from around the region include 7.38 inches at a New York Mesonet station in Fordham in the Bronx, a report of 7.00 inches from a CoCoRaHS observer in Boerum Hill, Brooklyn, 6.90 inches from the ASOS at LaGuardia Airport, a spotter report of 6.18 inches in Monroe, a spotter report of 8.09 inches in Scarsdale, and a CoCoRaHS report of 6.72 inches in Locust Valley. Ultimately 17 people died as a result of the flash flooding, including 13 in New York City and 4 in the Lower Hudson Valley.",330
987588,QUEENS CO.,AUBURNDALE,09/01/2021,2130,Flash Flood, , ,3,0,0,0,NY,EST-5, ,163555,C,81,OKX,0,0,Broadcast Media,Heavy Rain, , ,1,WSW,1,WSW,AUBURNDALE,09/01/2021,2200,40.7453,-73.8139,40.7458,-73.8138,"Two women and a man died when their basement apartment flooded on Peck Avenue near Kissena Boulevard in Flushing, Queens.","Extremely heavy rainfall associated with the remnants of Hurricane Ida overspread southeast New York during the evening of September 1 and continued through the early morning hours of September 2. Rainfall totals ranged from 5-8 inches across much of the region, with much of that rain falling in just a few hours. The ASOS at Central Park recorded 7.19 inches of rain, including 3.15 inches in a single hour between approximately 9:00-10:00pm. This resulted in widespread catastrophic flash flooding across New York City that resulted in extensive road and subway closures and numerous water rescues. Additional rainfall totals from around the region include 7.38 inches at a New York Mesonet station in Fordham in the Bronx, a report of 7.00 inches from a CoCoRaHS observer in Boerum Hill, Brooklyn, 6.90 inches from the ASOS at LaGuardia Airport, a spotter report of 6.18 inches in Monroe, a spotter report of 8.09 inches in Scarsdale, and a CoCoRaHS report of 6.72 inches in Locust Valley. Ultimately 17 people died as a result of the flash flooding, including 13 in New York City and 4 in the Lower Hudson Valley.",331
